,Timestamp,Username,VideoID,Comment,Date
72,2021-12-04T12:05:55Z,@sherlyharzawati2511,SUgxaWkGcZc,Sopan bat suaranya masuk gendang telinga😭😭,2021-12-04T12:05:55Z
73,2021-12-04T11:43:46Z,@leenvandermark,SUgxaWkGcZc,Ka sisca keren banget😘,2021-12-04T11:43:46Z
74,2021-12-04T11:04:32Z,@mxxndrop1116,SUgxaWkGcZc,"Thanks for covering this song, Sisca. Suka lagunya dari lama (karena emg booming) bahkan sebelum dijadiin ost pilot trailer bad buddy jg. Pas diputer di pilot trailer girang ampe nangis, apalagi kapal hantu mulai berlayar perlahan bersama lagu favorit menjadi pengiringnya😭🤧",2021-12-04T11:04:32Z
75,2021-12-04T10:22:12Z,@reichan532,SUgxaWkGcZc,Yang merinding sepanjang lagu siapa lagi kalau bukan aku alias keren teruss. Enak bangettttt,2021-12-04T10:22:12Z
76,2021-12-04T09:13:50Z,@dimasdewanda8418,SUgxaWkGcZc,Ini lagunya emang bagussss.... Musisi Thailand tu ahli bgt bikin lirik n musikny ga biasa bgt di kuping.,2021-12-04T09:13:50Z
77,2021-12-04T08:16:43Z,@ซือดีบือราเฮง,SUgxaWkGcZc,Your Thai accent very good like Thai people,2021-12-04T08:16:43Z
78,2021-12-04T08:11:48Z,@peachah6282,SUgxaWkGcZc,Keren bangetttt phii😭❤❤,2021-12-04T08:11:48Z
79,2021-12-04T06:49:20Z,@bobywijaya4858,SUgxaWkGcZc,Belum Bisa Move On dari seaweed nya Ohm,2021-12-04T06:49:20Z
80,2021-12-04T06:45:09Z,@m.hafidzashshiddiq1869,SUgxaWkGcZc,Aku padamu Sisca Saras🥺😍😍,2021-12-04T06:45:09Z
81,2021-12-04T06:25:07Z,@marasiaselparris2168,SUgxaWkGcZc,Kak yg Just Friend dong kakk 😘😘🥰🥰😍😍😍,2021-12-04T06:25:07Z
82,2021-12-04T05:37:54Z,@nikitapclau9864,SUgxaWkGcZc,LOVE BANGETT ❤️❤️❤️❤️❤️,2021-12-04T05:37:54Z
83,2021-12-04T05:26:03Z,@cintaihya6594,SUgxaWkGcZc,Gak nyangka ada orang indonesia yg suka juga sm Thailand dan nge cover laguu inii..  How proud.  Indonesia punya nih,2021-12-04T05:26:03Z
84,2021-12-04T03:52:28Z,@KatonTv12,SUgxaWkGcZc,Wah bagus juga nih suaranya & sehat selalu untuk sisca amin,2021-12-04T03:52:28Z
85,2021-12-04T01:09:06Z,@itsnovelia,SUgxaWkGcZc,"Keren bangett phi siscaa,semangatt!!🥺❤",2021-12-04T01:09:06Z
86,2021-12-03T23:30:44Z,@หมิงหมิง00,SUgxaWkGcZc,Waahhhhh p'Sisca,2021-12-03T23:30:44Z
87,2021-12-03T18:05:17Z,@olivias.708,SUgxaWkGcZc,AAAA LAGU FAVKU DICOVER KA SISKA KEREN BGT MAKASI KAKK🥺🥺🥺,2021-12-03T18:05:17Z
88,2021-12-03T17:16:32Z,@melonyny5584,SUgxaWkGcZc,"Indo Lyrics by Sisca Saras :

Masih teringat ~
tawa candamu , senyum manismu tak ku-lupa...
kau ingat....
kita bertengkar dan kau s'lalu memaafkanku...
s'lalu ada dibenakku..
riiinduu... riiiinduu... kau~
riiiinduu.. riiiindu... kau~

tahukah kau, disiniku menderita~
andaikan jika dirimu dan aku bisa bersama
apa hatimu telah berubah...?
atau hanya diriku.... yang terlalu memikirkannya~
kenangan indah yang kita ukir bersama...
kenangan yang membuatku menangis
sakit yang kurasakan~
cintaku yang tak akan pernah..... tersampaikan padamu....

jika dirimu dan aku bisa bersama
apa hatimu telah berubah...?
atau hanya diriku... yang terlalu memikirkannya ~
.
.
.
.
Bagian ending :
jika dirimu tak-kan..... kembali kepada diriku~ 
ku kan terus mencinta...
<3",2021-12-05T02:31:46Z
89,2021-12-03T13:52:06Z,@herdinifebriany8604,SUgxaWkGcZc,Aku ngarepin Kaka ngecover lagu ini eh ternyata beneran hehe Kaka ngecover lagu ini juga akhirnya ♥️,2021-12-03T13:52:06Z
90,2021-12-03T12:54:33Z,@blueachd7991,SUgxaWkGcZc,"Enak bangeeeet😭😭😭😭😭
Next Tay Tawan — Invisible Tears dong kaaaa",2021-12-03T12:54:33Z
91,2021-12-03T12:37:54Z,@vanyaputri6568,SUgxaWkGcZc,mbak ga mau cover ost theory of love 😭😭😭😭,2021-12-03T12:37:54Z
92,2021-12-03T11:01:28Z,@kenwongsa5273,SUgxaWkGcZc,"Wow keren bngt, suaranya jg bagus :)",2021-12-03T11:01:28Z
93,2021-12-03T09:07:51Z,@arissetiyanto9144,SUgxaWkGcZc,Thailand mulu,2021-12-03T09:07:51Z
94,2021-12-03T07:50:54Z,@nees2946,SUgxaWkGcZc,"KEREEN BANGET P’SISCAAA 🥺💝
aku boleh izin pakai lirik lagu yang versi indonesianya nggaa kakk…? thanks in advance 🥰",2021-12-03T07:50:54Z
95,2021-12-03T07:37:49Z,@kyattokyu,SUgxaWkGcZc,keren banget huhuu 🥺❤️,2021-12-03T07:37:49Z
96,2021-12-03T07:30:58Z,@HerrySis48,SUgxaWkGcZc,Semoga dinotis sama Tilly Birds!!!,2021-12-03T07:30:58Z
97,2021-12-03T07:08:08Z,@inggridsinaga1652,SUgxaWkGcZc,Congrats sisj phi sisca di notice sama tilly brids,2021-12-03T07:08:08Z
98,2021-12-03T05:52:09Z,@Catheleya,SUgxaWkGcZc,Bagus bangeeet... sukaaaakk...,2021-12-03T05:52:09Z
99,2021-12-03T05:43:47Z,@etrianiy.chandra7205,SUgxaWkGcZc,Phi sisca 🥺🤍🤍🤍,2021-12-03T05:43:47Z
100,2021-12-03T04:57:35Z,@nananashwa1807,SUgxaWkGcZc,bagus banget sisca... udah kyk orang Thailand asli. semoga Earth nonton ini ya 😀😍,2021-12-03T04:57:35Z
101,2021-12-03T04:38:04Z,@iyasih5103,SUgxaWkGcZc,Phi sisca the besttttt,2021-12-03T04:38:04Z
