,Timestamp,Username,VideoID,Comment,Date
44,2021-09-28T12:48:42Z,@sherin.ap__6057,nFoRZMB7XwU,Ayok trending yok di yt thaiii,2021-09-28T12:48:42Z
45,2021-09-19T06:39:44Z,@ZenithiaSky,nFoRZMB7XwU,Tak bisa kubayangkan bila hidup tanpaku 😭 ku sudah lupakan waktu yg tlah berlalu 😭😭,2021-09-19T06:39:44Z
46,2021-08-19T21:38:45Z,@mr.yama482,nFoRZMB7XwU,"Mantap, saya pernah nonton seriesnya tapi gak selesai.. Bikin ngakak story nya haha",2021-08-19T21:38:45Z
47,2021-08-10T11:40:07Z,@mileapo977,nFoRZMB7XwU,Ost lagunya still 2gether the series ada Tuu Cumn lupaa judul lagunya apa 😂❤️,2021-08-10T11:40:07Z
48,2021-07-23T08:49:09Z,@satrioagvinherdinand6212,nFoRZMB7XwU,fake protagonis kaaaakkk,2021-07-23T08:49:09Z
49,2021-07-21T14:40:25Z,@rezaapriliana5690,nFoRZMB7XwU,Req bright-unmovable yuk bisa yuk,2021-07-21T14:40:25Z
50,2021-07-21T14:15:46Z,@rezaapriliana5690,nFoRZMB7XwU,Baru tauu hihii,2021-07-21T14:15:46Z
51,2021-07-14T02:20:36Z,@sasiks5117,nFoRZMB7XwU,You look like ryujin from k pop group itzy,2021-07-14T02:20:36Z
52,2021-07-12T09:45:10Z,@bkklifeguard,nFoRZMB7XwU,So cute!,2021-07-12T09:45:10Z
53,2021-07-08T15:03:56Z,@nasuha_ardee,nFoRZMB7XwU,Cover full bahasa indo please,2021-07-08T15:03:56Z
54,2021-07-02T00:34:44Z,@vannybowo9616,nFoRZMB7XwU,Enak banget Mba ❤️❤️❤️,2021-07-02T00:34:44Z
55,2021-06-29T17:00:02Z,@wintyaga6060,nFoRZMB7XwU,Paling demen kalo Sisca nyanyi lagu thailand. ❤️,2021-06-29T17:00:02Z
56,2021-06-21T06:33:09Z,@prangasadel,nFoRZMB7XwU,รักพี่ซิสก้าา,2021-06-21T06:33:09Z
57,2021-06-13T07:55:27Z,@andreanmikaelson6325,nFoRZMB7XwU,"Jadi sedih ga si ? Masalahnya lagunya tuh emang enak semua, liriknya jga bagus, buat cover lagu emg paling enak :)",2021-06-13T07:55:27Z
58,2021-06-09T16:23:20Z,@rubyane4555,nFoRZMB7XwU,Phi cover full lagu indo simpen di Spotify bisa ga sih soalnya se enak itu😭🖤,2021-06-09T16:23:20Z
59,2021-06-10T20:45:34Z,@user-sc3oh1bw4z,nFoRZMB7XwU,copyright :),2021-06-10T20:45:34Z
60,2021-06-09T06:12:18Z,@dzakiraazka3635,nFoRZMB7XwU,aaa bagus bangett,2021-06-09T06:12:18Z
61,2021-06-06T14:28:04Z,@alfthzyx1676,nFoRZMB7XwU,Smngt teh,2021-06-06T14:28:04Z
62,2021-05-29T04:32:10Z,@anitaagustin6449,nFoRZMB7XwU,bisa ga sih ka full indo nya enak bgt😭,2021-05-29T04:32:10Z
63,2021-05-28T22:04:49Z,@nisaaauliaa8888,nFoRZMB7XwU,suaranya lembut bgtt:(,2021-05-28T22:04:49Z
64,2021-05-15T10:55:14Z,@Faniz_Alexandra,nFoRZMB7XwU,"I don't even watch any boys love movies but still watch you, P'Sis! Sending a lot love for you ♥️",2021-05-15T10:55:14Z
65,2021-05-11T07:31:38Z,@angoochen5833,nFoRZMB7XwU,"Kak 👍👍👍
Cover win metawin ten years later 👍👍👍",2021-05-11T07:31:38Z
66,2021-05-09T10:15:09Z,@nurfadilahkamarudin5991,nFoRZMB7XwU,😍 full cover in malay please😘🥰,2021-05-09T10:15:09Z
67,2021-05-09T04:40:10Z,@joshamer2330,nFoRZMB7XwU,Aaaaaarghhhh sukaaaaaaa 😍😍😍😍😍😍😍,2021-05-09T04:40:10Z
68,2021-05-07T12:32:35Z,@muh.hafizzikri2441,nFoRZMB7XwU,Keren ❤️❤️❤️❤️,2021-05-07T12:32:35Z
69,2021-05-02T05:25:10Z,@jekeitizaka4627,nFoRZMB7XwU,"mohon dukungannya Untuk Sisca
di Liga Showroom 💪🏻
*kawal sisONE sampai MV*

SIS48",2021-05-02T05:25:10Z
70,2021-04-14T15:53:00Z,@veggyamigo9241,nFoRZMB7XwU,"Cover ost 'A tale of thausand stars""",2021-04-14T15:53:00Z
71,2021-04-14T10:40:40Z,@abaypangestu792,nFoRZMB7XwU,Hidup brightwin! hidup bws! Wkwkwkw,2021-04-14T10:40:40Z
72,2021-04-11T14:22:14Z,@celenganwin2763,nFoRZMB7XwU,keren bgt kak,2021-04-11T14:22:14Z
73,2021-03-30T11:32:23Z,@naired3140,nFoRZMB7XwU,"aduh aku suka ❤️❤️❤️❤️❤️❤️
request cover lagunya Ariana Grande Why Try  plissss🙏",2021-03-30T11:32:23Z
74,2021-03-23T12:56:51Z,@airanazahwa4284,nFoRZMB7XwU,"Kalo aja 2gether sama still 2gether diadaptasi ke versi Indonesia terus ditayangkan di Netflix atau platform online lainnya pasti bakal baper gak sihhh wahai rakyat raikentoppeni berkumpul kita bikin halu versi aktor indo :(
Btw kalo beneran diadaptasi fix sisone harus jadi pengisi soundtrack Ama jadi cast",2021-03-23T12:56:51Z
75,2021-04-15T19:29:06Z,@Diaz87950,nFoRZMB7XwU,"Malu maluin, indonesia adalah negara beragama jelas 2 gay dilarang",2021-04-15T19:29:06Z
76,2021-04-19T00:44:00Z,@user-sc3oh1bw4z,nFoRZMB7XwU,"@@Diaz87950 well ga ada larangan di agama buddha btw. cm Dalai Lama aja yg g setuju. walaupun begitu dia jg bilang, kalau orang lain merasa itu g salah y g apa2 asalkan saling mencintai.",2021-04-19T00:44:00Z
77,2021-03-18T16:12:34Z,@lindagallardo4570,nFoRZMB7XwU,"Bright fans here, love you sisca, your voice extremely nice",2021-03-18T16:12:34Z
78,2021-03-17T15:35:14Z,@rohmaayuningtyas8054,nFoRZMB7XwU,Love❤,2021-03-17T15:35:14Z
79,2021-03-17T07:46:00Z,@novaagustiara1888,nFoRZMB7XwU,Kerenn,2021-03-17T07:46:00Z
80,2021-03-15T11:18:13Z,@mick8251,nFoRZMB7XwU,now i'm insecure : (,2021-03-15T11:18:13Z
81,2021-03-12T10:29:08Z,@keishasasqia5358,nFoRZMB7XwU,kaneee😗,2021-03-12T10:29:08Z
82,2021-03-06T05:15:05Z,@nurlailyayu,nFoRZMB7XwU,"Serious sedap lagu u cover ini sis ...
Malaysia here to give support ❤️",2021-03-06T05:15:05Z
83,2021-03-05T01:30:31Z,@laurentinabela9800,nFoRZMB7XwU,Please cover lagu Away  dari Ploychompoo,2021-03-05T01:30:31Z
84,2021-03-02T18:59:16Z,@usnay7784,nFoRZMB7XwU,keren banget kak..,2021-03-02T18:59:16Z
85,2021-02-28T03:06:18Z,@shinabekuni162,nFoRZMB7XwU,"aaaa baru liat, keren siscaa",2021-02-28T03:06:18Z
86,2021-02-21T08:44:01Z,@piaa5335,nFoRZMB7XwU,Mba siska tadi liat ga di tipi? Ada mas terang lho😭,2021-02-21T08:44:01Z
87,2021-02-13T12:48:07Z,@マリーゴールド-s8x,nFoRZMB7XwU,น่ารักจัง..,2021-02-13T12:48:07Z
88,2021-02-12T07:33:32Z,@adicahyotrypurnomo5115,nFoRZMB7XwU,Team sarawat 😍,2021-02-12T07:33:32Z
89,2021-02-10T07:08:00Z,@reginefredline5690,nFoRZMB7XwU,Fake protagonist kak btw bagus banget covernya 😍😍,2021-02-10T07:08:00Z
90,2021-02-10T03:05:58Z,@skyyansyah917,nFoRZMB7XwU,Bikin version Indonesia full enak banget yg Indo nya😭😭😭😭😭😭😭,2021-02-10T03:05:58Z
91,2021-02-06T08:42:43Z,@kristinmargaret8680,nFoRZMB7XwU,Akhir nya cewe fujo dari indo,2021-02-06T08:42:43Z
92,2021-02-06T06:03:34Z,@clintonjohanadewicaksono1259,nFoRZMB7XwU,Request ost nya a tale of 1000 stars,2021-02-06T06:03:34Z
93,2021-02-03T05:00:58Z,@shafaknightley8384,nFoRZMB7XwU,"Bagaikan lagu yang selalu aku nyanyikan
semakin lama semakin indah
karena ada kau yang ada didekatku
terkadang kau buatku berantakkan
tetapi hampa bila kau tak ada
hanya kau yang buatku menangis
hanya kau yang buatku tersenyum
kau buatku tak bisa sendiri
takkan bisa hidup tanpamu

Forever i want you bersama selamanya
tak bisa ku bayangkan bila hidup tanpamu
kusudah lupakan waktu yang telah berlalu
kau slalu ada untukku tak sanggup bila kutanpamu kita kan bersama selamanya

Tak bisa ku bayangkn bila hidup tanpamu
ku sudah lupakan wkatunyang tlah berlalu",2021-02-03T05:05:22Z
94,2021-01-30T06:34:35Z,@arya2583,nFoRZMB7XwU,Lagu ini belum ada di spotify ya?,2021-01-30T06:34:35Z
95,2021-01-28T06:53:17Z,@DarminNamzaOfficial,nFoRZMB7XwU,wih suka pake banget,2021-01-28T06:53:17Z
96,2021-01-28T00:51:59Z,@marqodok8810,nFoRZMB7XwU,Hadirrrrr,2021-01-28T00:51:59Z
97,2021-01-26T12:58:22Z,@albertisar1,nFoRZMB7XwU,jadiin full  indo version  bagus  tuh,2021-01-26T12:58:22Z
